symbol,entrez_id
LINC01121,400952
PIK3AP1,118788
RP1-251I12.1,
ST6GALNAC3,256435
SSU72,29101
RP11-1012A1.7,
RNU6-493P,106481336
CTD-2060C23.1,
NHS,4810
LINC01474,
LINC01474,101927258
AC093157.1,
AC142528.1,
PARP3,10039
KB-1517D11.3,
FUT1,2523
OAZ1,4946
IGKV1OR22-5,
IGKV1OR22-5,28850
RP11-24C3.2,
CCDC169,728591
CECR7,
CECR7,100130418
RPL21P33,100270953
CTD-2134A5.4,
PPEF1,5475
HACD2,201562
C9orf53,
OR7E11P,
OR7E11P,10822
MIR6876,102465527
RP5-890E16.4,
USP8P1,
USP8P1,100287272
USP8P1,
USP8P1,
USP8P1,
USP8P1,
USP8P1,
RPL30,6156
LOC644554,644554
RP11-182N22.8,
RP11-1149O23.3,
RP11-417E7.1,
RP11-78F17.1,
KRTAP6-2,337967
RNU6-1056P,106481514
CTC-444N24.8,
SHLD3,112441434
RP5-937E21.8,
TRMT112P2,106479033
CTD-2003D5.1,
CEMIP2,23670
RP11-143H17.1,
SDAD1P3,100873858
ANKRD20A9P,
ANKRD20A9P,
ANKRD20A9P,284232
AP002498.1,
RNA5SP388,100873642
ARMCX6,54470
RP13-650G11.1,
TREH,11181
LLNLR-259H9.1,
TRIM37,4591
RNU7-63P,100151658
CYTOR,112597
SLC5A6,8884
NFYC,4802
RP11-459A10.2,
EEF1AKMT4-ECE2,110599583
BUB1,699
AC007557.4,
DEXI,28955
AC091167.6,
APOO,79135
PRR25,388199
RP11-552F3.10,
UCHL5,51377
AC121251.1,
RP11-242D8.3,
U82695.5,
PHBP13,
RNA5SP353,100873613
SAP18P1,106480689
LINC01208,
LINC01208,100505547
LOC101928455,
RP11-463J17.2,
AC055736.2,
MIR452,574412
CTLA4,1493
FAM197Y5,
FAM197Y5,100289150
RP11-632K20.2,
ABI1,10006
PIERCE2,145788
RP11-74M13.3,
FASTKD2,22868
DACH2,117154
LOC100130298,100130298
RN7SL165P,106479281
RP11-164C12.2,
RP11-762L8.6,
RNU6-65P,106480751
NRM,11270
RP11-446J8.1,
AL136531.2,
RN7SL574P,106481079
STH,246744
LPCAT2,54947
SGCG,6445
OR4A14P,81329
LOC100130964,100130964
LOC284294,
RP11-87N24.1,
RP11-109J4.1,
RP11-144L1.4,
NPBWR1,2831
RP11-359E8.3,
PFKP,5214
AQR,9716
LA16c-359F1.1,
FAM27E5,
FAM27E5,284123
RP11-894P9.1,
RP11-158K1.3,
RP11-71J2.1,
GLUL,2752
LOC101929237,101929237
RP11-630A13.4,
SMS,6611
ITGB1P1,
ITGB1P1,100422691
RP11-65L19.4,
FGF5,2250
PTGER4,5734
BX255925.3,
RNU7-130P,106479074
GPR124,
RP11-232D9.4,
LOC105369187,105369187
HNRNPA1P53,
HNRNPA1P53,728732
C9orf173,
YIPF5,81555
AC009237.16,
RP11-432M8.11,
AC105921.1,
GGTLC1,92086
RP11-186N15.3,
GGTA1,2681
RP11-1007I13.4,
AC093627.9,
AC116035.2,
CPNE3,8895
AL603650.3,
RALYL,138046
RP11-484N16.1,
RP11-356C4.6,
C1orf158,
FTLP5,
FTLP5,100131661
MIR4308,100422984
CTD-2134P3.1,
SNORD73,
CERS5,91012
PLEKHA8,84725
RP11-290P14.2,
LIAS,11019
CTC-454I21.4,
SEPT7P4,
RNA5SP478,100873720
TXNDC11,51061
RP11-101E5.1,
HSPB1,3315
FAM203B,
PUDPP3,391242
ZKSCAN8,7745
LINC00963,100506190
OR7E38P,389537
RPL6P30,139452
PPP4R4,57718
RP11-110G21.2,
RP11-746B8.1,
AP006285.2,
AC106795.1,
RP11-558A11.1,
GPR42,2866
RP11-438P9.1,
OR52S1P,79521
OR52S1P,
RP11-88E10.4,
AP001267.5,
MTND4P32,
MTND4P32,100873253
TTLL4,9654
RP11-201E8.1,
RN7SL636P,106481097
IL7R,3575
NGDN,25983
AC026461.1,
PXYLP1,92370
OCSTAMP,128506
NANOGP3,340217
AC017074.1,
ENO1,2023
RPL30P7,
RPL30P7,100270979
RP11-92K15.1,
YLPM1,56252
EHMT2,10919
VWA3A,146177
FAM114A1,92689
MFAP5,8076
AC090625.1,
CDK5P1,392265
OR8G1,26494
RP11-149F8.4,
RP11-443G13.2,
LINC01288,
LINC01288,103689844
CLEC18B,497190
RP11-196H14.2,
CTAGE14P,401018
AL591704.7,
RP11-684B2.3,
ACA64,
RP13-147D17.1,
RP11-473A10.2,
TBC1D3L,101060376
LINC01349,
LINC01349,100128787
RP11-415F23.2,
SNORA71A,26777
AC096570.1,
RP11-290C10.1,
CYP2C59P,
CYP2C59P,100874505
ZNF467,168544
RP11-50B3.2,
RP11-499O7.7,
ISYNA1,51477
AP001619.1,
RPL6P8,
RPL6P8,100133100
AC011742.5,
RP11-546O6.4,
RMST_6,
UBBP5,
UBBP5,100873783
RECQL4,9401
RN7SL231P,106480984
RN7SL231P,
TRIM80P,106480328
RP11-287F9.1,
RP11-55L4.1,
CTD-3035D6.2,
RP11-578F21.3,
RP11-618P13.1,
FAM49B,
CT55,54967
RP4-751H13.5,
PAXIP1-DT,202781
LGI2,55203
RP11-83B20.8,
RN7SL862P,106479535
HMGB1P19,100419979
ZNF680P1,
ZNF680P1,728947
RP4-635A23.6,
RNA5S12,100169763
UTP23,84294
C15orf38,
AC104405.1,
ERAP1,51752
RP11-79C6.2,
LRIG2-DT,100996251
RP11-66N24.6,
RN7SL569P,106481077
OR7E18P,390885
DEK,7913
AC021224.1,
CXCL17,284340
TMEM212,389177
OR51C4P,390041
RP11-76N22.1,
PTMAP8,
PTMAP8,728873
CTD-3148I10.15,
RP11-795F19.5,
AC021021.2,
SIVA1,10572
RP11-54O7.3,
PCYT1B,9468
RP11-281O15.2,
AC253578.1,
RP11-676J12.9,
AP000439.3,
AL353588.1,
CD48,962
CYB5R4,51167
RP11-337N6.2,
RP11-320N7.2,
LINC00350,
TMEM190,147744
GLIPR1L1,256710
FAR1-IT1,
FAR1-IT1,106478978
UBTFL8,
UBTFL8,643182
PTMAP6,
PTMAP6,170542
RP11-697N18.3,
SAGE1,55511
MIR4486,100616118
ZNF230,7773
DEFB108P3,
MRPL11,65003
TMEM81,388730
CRABP1,1381
CTB-174O21.2,
CH17-189H20.1,
RP11-640M9.4,
METTL8P1,
METTL8P1,728996
RP11-396F22.1,
RP11-1023P17.2,
APOBEC3B,9582
UBE2V2P3,
UBE2V2P3,100421341
HCN1,348980
F3,2152
LOC101928243,
RNU6-487P,106480393
COL18A1,80781
SNX11,29916
RP11-1029J19.5,
AC010649.1,
ATP6V0D1,9114
RP11-223A3.1,
RP11-429A20.3,
C10orf53,282966
OR4C46,119749
POGK,57645
ALDH1L2,160428
RP11-404P21.3,
LINC00032,
TBC1D17,79735
GPX5,2880
SEC1P,653677
SEC1P,
SEC24B,10427
APBB2,323
MYLKP1,9430
RP11-180D15.1,
SLMAP,7871
LOC340107,
RNU1-40P,106480158
LTBR,4055
RP11-738G5.2,
MIR106A,406899
SLC22A14,9389
RP11-158I13.2,
MIR1914,100302137
PSAT1P2,
PSAT1P2,107133519
ASB2,51676
RNU1-70P,107105264
EBP,10682
PNMA8B,57469
RP11-706F1.2,
MCUB,55013
RP11-248E9.4,
RP1-300G12.2,
FFAR2,2867
PRSS45,
GJB6,10804
RP3-347M6.2,
PIERCE1,138162
RCN1,5954
PWWP2B,170394
CDC37,11140
MCMBP,79892
CLCN3,1182
PRR21,643905
RP11-74E22.6,
RP11-461L18.1,
RP5-1125N11.1,
TRRAP,8295
AC007064.22,
RP1-90J20.14,
AF064858.7,
RP11-80F22.13,
MIR3162,100422880
MIR3168,100422878
MIR640,693225
MZT2B,80097
TAC3,6866
DPAGT1,1798
PGM5P4,
PGM5P4,729468
RP11-576I22.2,
KIF4B,285643
DFNB31,
RP11-358L22.3,
RP11-820K3.2,
CTD-2013M15.1,
MIR761,100313892
PTOV1,53635
APOH,350
KRT18P64,107133513
LINC01485,101928154
CACNA2D1,781
LOC101929613,
AC083939.1,
LINC01053,102723318
SAMD15,161394
MKI67P1,
MKI67P1,100271918
EPS8L2,64787
INKA1,389119
NS3BP,
RNVU1-14,101954266
RP4-539M6.14,
RP11-343P9.1,
RADIL,55698
SSBP4,170463
RP11-571E6.1,
AP001615.9,
MIR4259,100422852
RP11-181K12.1,
LINC00687,728450
LINC00332,
LINC00332,100874127
SERTAD4-AS1,
SERTAD4-AS1,
SERTAD4-AS1,574036
C1orf109,
RP5-872K7.7,
CH17-270A2.1,
UFL1-AS1,
UFL1-AS1,100861530
AC004014.4,
SRP72P2,153932
FAM182A,284800
RP6-109B7.2,
RNU6-452P,106481322
PUS3,83480
AC011753.5,
ESAM,90952
RP11-1069G10.1,
SLC16A10,117247
LOC102723968,102723968
RP11-437J2.4,
RP11-643G5.4,
AC018470.1,
PCSK1,5122
AL136001.1,
THEM7P,
THEM7P,106480297
KRTAP5-9,3846
NUP37,79023
OR5H4P,79299
RNU6-856P,106481451
RP11-333B11.1,
TTLL13P,
TFAP4,7023
RNU6-335P,106479715
C19orf81,342918
1-Mar,
IZUMO4,113177
TTC5,91875
CTC-369M3.1,
RP1-20B21.4,
HNRNPA3P13,
HNRNPA3P13,441026
RP11-248J23.5,
CTD-2561J22.5,
RP11-1134I14.8,
ZNF350,59348
CD8B2,927
AL136419.6,
CRYAB,1410
AC069547.2,
RP11-218M11.3,
NKD1,85407
LRRIQ4,344657
CENPQ,55166
AP005118.1,
RP11-546K22.3,
RP11-932O9.7,
RNU6-203P,106479657
TRBJ2-5,28624
TRBJ2-5,
AC023347.1,
RP11-725D20.1,
RP11-989E6.10,
PLEK2,26499
FHL2,2274
RP11-370F5.4,
RP11-635L1.3,
SNORA58,
SNORA58,677836
AC104308.2,
RP11-355K23B.1,
CHRNA4,1137
AC087239.1,
C6orf7,
CTD-2619J13.5,
RBBP4P3,730180
AC009313.2,
RP11-529G21.3,
MAMSTR,284358
RP11-462B18.3,
AC110602.1,
ALG1L13P,
ALG1L13P,
ALG1L13P,106479038
ISL2,64843
SLC9B1P3,100421008
SLC9B1P3,
RP11-1109M24.12,
SLC25A18P1,106480776
PLCXD2,257068
CD302,9936
TEX22,647310
LOC100129427,
RNU6-53P,100873762
RP11-302M6.5,
CTD-2123J17.2,
AC104024.2,
RP11-114G11.4,
SLC6A6,6533
RNA5SP220,100873480
KLRC3,3823
RP11-327F22.5,
OVOL3,728361
RPL31P54,100271483
ZFAND1,79752
SNORA70D,100379141
AP000781.2,
RNU6-391P,106479739
YAP1P1,442266
ALG1L12P,
ALG1L12P,
ALG1L12P,100421097
USP9YP9,
USP9YP9,100421220
LENG8,114823
POM121L9P,29774
POM121L9P,
AC009473.1,
LINC01873,729348
AC006116.19,
LOC93432,
MSL3P1,
EIF1P6,
EIF1P6,106480277
VN1R68P,100131688
RP11-156K13.1,
FAM205C,
ZBTB45P2,
ZBTB45P2,729248
COL4A2-AS1,100874203
MAPRE2,10982
RP11-276H1.2,
OR7E2P,8587
AC117834.1,
PIK3CD,5293
KRTAP3-4P,85345
KRTAP3-4P,
HMGB3P27,441795
RP1-232N11.2,
RP11-383C5.3,
LOC100128714,
RP11-686D22.2,
DNAJC3-DT,100289274
RP11-390K5.3,
MTCO1P30,107075170
CFAP77,389799
ABCD1P4,
ABCD1P4,
ABCD1P4,26957
RP11-35J10.7,
CTC-270D5.2,
MTERF2,80298
ITGA6,3655
RP11-45F15.2,
RP11-805F19.3,
ZNF667-AS1,100128252
MIR5008,100847072
KCTD12,115207
IBSP,3381
RP11-37O16.6,
HLCS,3141
LOC729296,729296
TMEM177,80775
RP5-1028K7.3,
LL0XNC01-221F2.2,
PLBD2,196463
AL049697.1,
RP11-357G3.1,
AC073987.2,
MITD1,129531
AC092652.1,
RP11-14K3.7,
RP11-762I7.5,
AC068014.2,
RP11-707M1.1,
CTB-50L17.5,
RN7SL127P,106480956
AJ009632.3,
MAGED4,728239
LOC101928911,101928911
RN7SKP213,106480899
ATE1,11101
RP11-286B14.2,
AC006019.1,
RN7SL560P,106479426
AP4E1,23431
NDST3,9348
HSPE1P28,171420
RP11-702H23.2,
VN1R76P,100312821
RP11-179B15.5,
ATP1A1-AS1,84852
RP1-228P16.7,
CTB-191K22.5,
AC110810.1,
MIR1228,100302201
RNU6-1288P,106480128
GSS,2937
GTDC1,79712
RP11-158L12.2,
RP5-1114G22.1,
DRD1,1812
RP11-255P5.2,
RP11-680G24.7,
RP11-419C5.3,
CTB-193M12.3,
ANO10,55129
OR10AH1P,402246
GS1-590J6.2,
CCDC38,120935
RNU6-429P,106479755
RP11-46D6.4,
SNORA5A,654319
MSI1,4440
RP11-693I21.1,
C11orf72,
HDHD3,81932
CTD-2033A16.3,
STK25P1,
STK25P1,100533662
RP11-1082L8.2,
RN7SL330P,106481013
AC006380.1,
AP000235.2,
RP3-419C19.3,
RNU1-107P,106480186
ECEL1P2,
ECEL1P2,347694
DDIT4,54541
KREMEN2,79412
PMS2L2,
AP001187.11,
RN7SL359P,106479354
CCIN,881
PYROXD2,84795
LOC101927661,101927661
BMS1P2,
BMS1P2,642826
LINC00471,151477
RP4-564F22.7,
WDR52-AS1,
RN7SKP298,106479228
RP11-427G18.1,
ELMSAN1,
AC138123.1,
C2orf27A,
CTD-2022H16.1,
POLA1,5422
GPC6-AS1,100873972
RP11-769O8.2,
C1QTNF4,114900
SLC22A20,
FLJ45974,
RP11-715J22.2,
HMGB3P19,
HMGB3P19,729635
PSMA2,5683
RP11-185O21.1,
RP11-420K14.3,
OR2A25,392138
TSSK1B,83942
POLR1A,25885
SNORA74A,26821
AC105760.2,
RP11-343H19.2,
SELENBP1,8991
CTC-296K1.4,
ABCC13,150000
ABCC13,
RPL7P6,90193
CTD-2540F13.2,
MTND3P16,107075278
RP11-90C4.1,
RP11-145O15.2,
MIR4300HG,101928989
RNU6-918P,106481469
CIT,11113
RPSAP65,107075109
CD3EAP,
FAM213B,
AC002314.4,
CTB-12A17.2,
MIR4477B,100616194
RP11-474O21.2,
RP11-488L18.1,
LOC101929723,
SNX18P7,
SNX18P7,100418980
LVCAT5,
SENP3,26168
MIR520C,574476
LOC285074,
RP11-136I14.4,
RP11-129B9.2,
SLURP2,432355
RP11-386M24.8,
RP11-301J16.7,
CSF3,1440
RP11-334A14.2,
CPSF4,10898
IGKV2D-36,28880
SERPINA7P1,100422644
BLVRA,644
RP11-479A21.1,
PRKCH,5583
LOC101929319,101929319
AC006077.3,
RNA5SP21,100873276
YKT6,10652
RP11-489E7.1,
RAB40C,57799
TBX4,9496
C7orf77,
RP11-90H3.1,
RP11-381K7.1,
SLC9B2,133308
SPAG8,26206
RNU1-132P,106481958
RP3-434P1.6,
CDC16,8881
HLA-Z,
HLA-Z,
HLA-Z,267017
HLA-Z,
HLA-Z,
HLA-Z,
HLA-Z,
HLA-Z,
RP11-552D4.1,
AC087632.1,
RP11-321M21.1,
SPINK8,646424
PRDX3,10935
INVS,27130
KCTD7,154881
LINC00640,283553
CTB-32P11.1,
CYCSP26,
CYCSP26,360178
RP5-1068B5.5,
ABCB7,22
RAB11FIP3,9727
UBBP1,
UBBP1,7315
AC068799.1,
MIR5787,102464817
OR8K1,390157
RNU6ATAC7P,106479546
RP11-452D12.1,
TET2-AS1,
TET2-AS1,104384744
DSG3,1830
CDK5RAP3,80279
SNORD115-35,100033809
AC022201.4,
SULT1A4,445329
C7orf61,
TSPAN9,10867
LOC101928797,101928797
RP11-472K22.1,
B3GNT7,93010
RP11-266I3.1,
EMR1,
LGALS12,85329
SLC25A39P1,
SLC25A39P1,100420877
RP11-54C4.3,
ZNF593,51042
RP13-820C6.2,
RP11-162D9.3,
AP003498.1,
KRT8P21,126811
SCRN2,90507
VPS13D,55187
BTBD17,388419
GTF3C5,9328
AC026904.1,
RP11-21A7A.4,
C22orf34,
RP11-328J6.1,
CAPN10,11132
CTD-3105H18.10,
PISD,23761
RP11-94M14.2,
ANKRD62,342850
SUGP1,57794
RP11-271K11.1,
KRTAP4-8,728224
WWC1,23286
YWHAEP7,
YWHAEP7,
YWHAEP7,284100
MIR4758,100616340
PEX11A,8800
USP17L17,100287327
CTC-548K16.1,
RP11-154J22.1,
LOC101928988,101928988
AC010888.1,
bP-21201H5.1,
CAMK2G,818
RP11-64C12.1,
GTF2IP11,106480346
CTD-2267G17.2,
JAZF1-AS1,
JAZF1-AS1,100128081
DSCR8,84677
RNA5SP243,106479001
RP11-552O4.1,
CTD-3137H5.4,
TSC22D4,81628
AC099805.1,
RP11-671E7.1,
TAX1BP3,30851
RP11-572H4.1,
MTND3P3,
MTND3P3,100873187
RP11-761N21.2,
RP11-875O11.1,
RN7SL459P,106479390
RP11-460N20.4,
LINC01521,
LINC01521,54944
AC017083.3,
PPP1R26P4,
PPP1R26P4,100132295
DDX39BP1,
DDX39BP1,
DDX39BP1,
DDX39BP1,
DDX39BP1,
DDX39BP1,
DDX39BP1,
DDX39BP1,
DDX39BP1,100048904
RP11-274B21.14,
RP11-474G23.3,
STT3B,201595
CASP2,835
CEP19,84984
APOC1,341
NR5A1,2516
SNORD113-1,767561
TAS2R38,5726
RP11-443K8.2,
RP11-77K12.9,
AL391827.1,
LAMA2,3908
RP1-45C12.1,
MIR3141,100422950
RP11-142I2.1,
ANKRD18CP,
ANKRD18CP,101926917
SSSCA1,
GAS6-DT,100506394
RP11-1263C18.1,
RNU6-1062P,106480634
PPAPDC1A,
LOC101927406,
HEMK1,51409
RP11-338K17.5,
SPSB1,80176
LYG2,254773
GUSBP6,
GUSBP6,653435
RP11-335M9.1,
RP11-182J1.13,
AL158086.1,
DRC1,92749
RP1-266L20.4,
SCRN1,9805
MYL12B,103910
CTC-281M20.4,
AC138035.3,
FAM53C,51307
SEPTIN5,5413
PAPPA,5069
KRT17P1,
KRT17P1,147228
CTD-2186M15.3,
IGHV3-6,
IGHV3-6,28453
RN7SL162P,106481828
RNU6-503P,106479789
RNA5SP506,100873557
TAPBP,6892
RP11-227D13.2,
CNN2P2,
CNN2P2,642888
RNU6-957P,106479989
RP11-365N19.2,
KIAA1522,
RP11-293P20.4,
RP11-457P14.5,
RNU6-167P,106481228
CHST4,10164
KB-1208A12.3,
BIRC6-AS2,103752586
BIRC6-AS2,
RBP2,5948
EFHD1,80303
RNU6-832P,106479934
RP11-567O16.1,
FLJ40194,124871
KCNG2,26251
SSMEM1,136263
RP5-1011O1.2,
MIR3197,100423023
RNA5SP92,100873325
IGHV7-81,28378
BPY2DP,
BPY2DP,100885797
RP11-114F3.2,
AC124944.5,
RN7SL108P,106480950
RP11-72M17.1,
RP11-587D21.4,
RP11-74C13.3,
CTB-83J4.2,
RP11-289I10.3,
LOC283299,283299
RP11-359J14.2,
LINC01097,285547
DGCR12,
MIR7108,102466806
AC069063.2,
LINC00578,100505566
TMEM238,388564
R3HDM2P1,100419742
SLC17A9,63910
AGGF1P2,
AGGF1P2,644435
DHX35,60625
OPN1LW,5956
AC004009.3,
LOC100127955,100127955
GALNT1,2589
AP001001.1,
DEFB108P4,
SYNPR-AS1,100874016
SLFN12,55106
RP11-260M19.1,
OR6L1P,390012
LOC100996249,
RP11-750H9.5,
AP000807.2,
PGK1P2,5233
RP4-736H5.3,
WARS,
AC114737.6,
RP11-141M1.3,
AC051649.12,
AB015752.3,
RPS27AP7,
RPS27AP7,728971
CCDC58P5,
RNU6-441P,106480392
RP4-604K5.2,
AC090360.1,
RP11-683L23.6,
AC125238.2,
RP11-539D10.2,
RN7SL255P,106479315
CLPX,10845
KRTAP8-1,337879
LOC102723885,
MIR6752,102465450
RPS27AP2,140752
MANBA,4126
ATP1B1P1,
ATP1B1P1,485
RPS27AP10,
RPS27AP10,100271377
IGKV1-39,
IGKV1-39,28930
GPR160,26996
HNRNPLP1,442157
RP11-136I13.2,
RP11-415K20.2,
ADRBK2,
RP11-335G20.7,
RP11-423H2.3,
AC073130.1,
OR2U1P,
OR2U1P,
OR2U1P,
OR2U1P,
OR2U1P,26695
SLC27A5,10998
RP11-19N8.3,
RP11-831F12.4,
LOC101927411,
GOLGA6L1,283767
RP11-184E9.4,
MAML2,84441
AK3P4,100129959
RP11-88H10.2,
KIAA0355,
AC025300.1,
RP11-670N15.2,
GNN,
RPS16P9,
RPS16P9,645412
AC016737.1,
AC107083.1,
RP11-520D19.2,
FAF1,11124
NALF1,728215
LOC101928491,101928491
RP11-156G14.6,
RP11-267M23.6,
RP11-74M11.2,
RPL17P20,391655
DRC7,84229
METTL21C,196541
RP11-1396O13.15,
MIR511,574445
CYP4F62P,646802
CYP4F62P,
RP11-775A1.2,
ABHD16A,7920
IGKV1D-35,
IGKV1D-35,28895
RP11-136K14.1,
LINC01122,400955
AC005008.2,
GLI2,2736
RNU6-770P,106481423
LOC440117,
RCC2P6,
RCC2P6,100421131
ZNF737,100129842
ZNF473CR,400710
TRIM60P11Y,100420377
ISCU,23479
AF038458.3,
AC005932.1,
SPICE1,152185
RP11-142L16.2,
RP11-115N4.1,
AC007875.3,
ORC4,5000
RP11-775B15.3,
AC007358.1,
CICP7,
CICP7,100288667
AC128709.2,
WDR65,
ZNF566-AS1,728752
TMEM14A,28978
RP5-1139B12.4,
LOC101927027,
RP11-678L1.1,
LOC730183,730183
RP11-266K4.13,
ATPAF2,91647
CTD-2532D12.5,
UBE2V1P10,102724605
RP13-644M16.1,
RP5-1057J7.7,
RP4-657D16.3,
AC006326.3,
LOC728819,
ZNF554,115196
ENTPD1,953
RP11-53O19.2,
RNU6-80P,106478990
RP11-297L6.2,
RP11-73M7.1,
SNORA29,677812
ADAM11,4185
RP11-72M10.5,
TMEM135,65084
SLC17A6,57084
RP11-267J23.1,
RP11-752L20.3,
LOC101929551,101929551
TPTE2P3,
TPTE2P3,220115
NXF5,55998
NXF5,
AL592063.1,
RFC4,5984
RP11-107F6.3,
RNU6ATAC18P,106479551
RP1-273G13.2,
PRDM9,56979
ANXA1,301
AP001052.1,
CTD-2325A15.3,
CH507-216K13.2,
RP11-1090M7.3,
HDAC2,3066
RP11-16K12.2,
HAUS6P1,653175
NLRP4,147945
RP11-752G15.4,
CTB-174D11.3,
LOC100287846,100287846
PMS2P11,
PMS2P11,107161145
RP11-2E11.5,
SMAD5-AS1_3,
AC091178.2,
CTD-2207O23.11,
RN7SL801P,106481139
RPH3AL-AS1,
RPH3AL-AS1,100506388
RPH3AL-AS1,
AP001962.3,
RP11-883A18.3,
RP11-13J12.2,
METTL15P1,
METTL15P1,100130758
OTOAP1,653786
OTOAP1,
DGCR9,
MBD3L2B,729458
CTA-342B11.3,
RP11-144O23.8,
RP4-610C12.3,
EEF1A1P29,
EEF1A1P29,100130211
NAMA_1,
RP11-12D24.10,
RP11-353N14.5,
LOC283856,
E2F6P4,
E2F6P4,139542
CTD-2206N4.1,
RP11-627D16.2,
6-Sep,
TCERG1,10915
TRAF3IP2,10758
RP11-25I11.1,
RP1-23E21.2,
RP11-229D13.3,
RP11-10F11.3,
FAM86FP,653113
FAM86FP,
COX5BP3,
COX5BP3,1332
TACC1,6867
RNU6-620P,106481377
ANAPC16,119504
LINC01626,102724000
AC021072.1,
RP11-666E17.1,
NME5,8382
MIR4700,100616329
MTND1P32,100856881
AC008073.7,
HSPB1P1,
HSPB1P1,653553
AC007682.3,
STMND1,401236
SPATA6,54558
RP11-14N4.1,
RP11-141O11.1,
COL8A2,1296
ACTR1B,10120
RAC1,5879
TCP11X3P,106481605
RP4-735N21.1,
FCSK,197258
ILRUN,64771
RP11-96O20.5,
OR6K1P,81449
PRICKLE4,29964
QTRT1P1,100420656
BRCA2,675
CPNE1,8904
GOLGA6L7,728310
WNT5A-AS1,100874008
AC122718.1,
MRPL21,219927
RP1-134E15.3,
RP11-15E18.2,
RP1-139D8.6,
MTX1P1,
LOC100131289,100131289
AC017028.11,
AC087269.1,
RP1-178F15.5,
RP11-367G18.2,
RP11-137F15.1,
AC005162.5,
CACNA1C-AS1,100652846
AC062017.1,
MRNIP,51149
RP1-107N3.2,
RP11-737O24.1,
RP11-24M17.6,
RNU4-92P,106479601
RNU6-883P,106481921
MIR8083,102466879
ZNF460,10794
RP11-76K13.2,
RP11-295K2.3,
AC019171.1,
GIF,
AKAP14,158798
RP11-87G24.2,
AC012603.2,
GIMAP4,55303
RNU6-1197P,106481558
ASB14,142686
TRAV4,28689
RN7SL804P,106481140
WNT7A,7476
RP11-710E1.2,
ZNF689,115509
C1orf110,
MRPS21P3,
MRPS21P3,359767
RP11-955H22.2,
NDUFS7,374291
RP4-630C24.3,
AC008397.2,
CTD-2588J1.1,
RNFT2,84900
RP11-106E15.1,
UGT8,7368
AC009238.6,
LINC01039,
LINC01039,104355149
RP1-125I3.4,
RP11-541E12.1,
KDM1B,221656
LOC100507661,
SYNJ1,8867
RP11-356I2.1,
CAMK2A,815
POGZ,23126
GRPR,2925
MIR4533,100616362
CPSF4L,642843
LOC389641,
AC113608.1,
RP11-345J4.1,
ABCF3,55324
RP1-149A16.17,
SPDYE17,102723849
UBE2C,11065
OR5AN1,390195
RNU6-1043P,106481510
RP11-478B9.3,
AC010095.7,
LOC101928290,
RP11-535M15.1,
AC025811.3,
TRAV19,28664
DFFBP1,100422581
RP11-678K21.1,
NUTF2,10204
C22orf15,150248
RP11-895K13.2,
RBMY2QP,379006
RNU6-840P,131183827
AC003986.7,
MYMK,389827
TRBV10-3,
TRBV10-3,28583
RP11-85A1.3,
AC090044.2,
AC092043.1,
ARHGDIB,397
RNU6-1318P,106480141
CTB-25J19.1,
RN7SL51P,106480936
FLJ45513,729220
YBX1P3,
YBX1P3,100861556
NAALAD2,10003
DHFR2,200895
AP003305.1,
MIR3138,100423011
MIR4491,100616330
AC092117.2,
ATRNL1,26033
RP11-546B8.5,
CTD-2530H12.7,
RP3-417L20.4,
SPON1,10418
AL031721.1,
SNRPEP6,
SNRPEP6,100874414
RP11-583F2.2,
AP003464.1,
RP11-958N24.4,
SMO,6608
RN7SKP189,
RN7SKP189,106479180
TRBV2,28620
TRBV2,
RNU6-1190P,106480087
CRH,1392
AC004017.1,
RP11-192M23.1,
AC018635.1,
CENPB,1059
PHOX2A,401
RNU7-7P,100147755
FAM204CP,100420916
TEX51,101929926
OR4K14,122740
RP11-413M3.4,
PFKFB1,5207
WRAP53,55135
ZNRF3-IT1,
ZNRF3-IT1,100874339
RP11-215I16.1,
ARHGEF16,27237
AC130462.1,
RP11-55L4.2,
RP11-135N5.3,
ANKDD1B,728780
SSXP1,
MTCYBP37,109729151
CTD-2313J17.6,
AL139220.1,
AC007562.1,
LOC101929549,
RP11-5L12.1,
DAP3,7818
LOC102723320,
D4S234E,
AC015818.6,
AF241725.6,
NUTF2P2,
NUTF2P2,326613
FRMD1,79981
VAMP5,10791
AC006000.5,
LA16c-425C2.1,
MIR568,693153
AC114730.11,
RP11-814H16.2,
RPL7P43,100271224
RP1-274L7.4,
UBAC2-AS1,100289373
AC069240.1,
RP11-272P10.3,
RP11-756P10.3,
AC079150.3,
CTC-458I2.2,
AC020907.6,
TMEM145,284339
RP11-2N1.1,
RP11-505E24.3,
RP11-810P12.7,
RPS20,6224
KCNG1,3755
SMC4,10051
RP4-621N11.2,
AP000745.1,
FGF23,8074
UGGT1,56886
RP11-779O18.2,
TCEB2P1,
AL138815.2,
KDELR3,11015
OR7A15P,
OR7A15P,26335
RNA5SP241,100873499
PNPLA4P1,
PNPLA4P1,100462832
YPEL1,29799
GHc-1077H7.2,
CTD-2514C3.1,
CRYGB,1419
NF1P7,
NF1P7,100158257
ENTR1,10807
RP1-20C7.6,
AC004854.5,
RP11-57C19.6,
RP5-1154L15.2,
RP11-983G14.1,
RNU6-863P,106481453
MTND1P3,100288984
LA16c-325D7.1,
SNORD115-10,100033447
RP11-352D13.5,
TRAPPC2P10,
TRAPPC2P10,414752
HMGB1P4,
